gen,f_pos,f_neg,d,m_pos,m_neg,jadrowy
Phb2,0.3511077011604488,0.35411632028355083,-0.0030086191231020187,0.0,0.0,False
Grcc10,0.021770403759470605,0.02062187852424682,0.0011485252352237858,0.0,0.0,False
Atn1.1,0.016016112016879257,0.01208313194780087,0.003932980069078388,0.0,0.0,False
Eno2,0.4801956459192481,0.42468181085870793,0.055513835060540195,0.0,0.0,False
Lrrc23,0.11422269109043828,0.09247623650716932,0.02174645458326896,0.0,0.0,False
Tpi1,0.4253380646398772,0.4364427259545674,-0.011104661314690178,0.0,0.0,False
Usp5,0.31053994437517984,0.2980505880457548,0.01248935632942505,0.0,0.0,False
P3h3,0.24302292126210798,0.1970356049621395,0.04598731629996847,0.0,0.0,False
Gpr162,0.07192864678239187,0.034638311583695826,0.03729033519869605,0.0,0.0,False
Ptms,0.5380262779322912,0.36652166908329303,0.17150460884899815,0.26322716504343247,0.0,False
A230083G16Rik,0.3423803586841853,0.2105687127436765,0.13181164594050881,0.0,0.0,False
Mlf2,0.8343723026757457,0.7799258901240534,0.05444641255169225,0.7176947644166936,0.6206746733699532,False
Cops7a,0.2443655893353793,0.21556307394876753,0.02880251538661177,0.0,0.0,False
Pianp,0.36443847703078547,0.263895601739971,0.10054287529081446,0.0,0.0,False
Zfp384,0.2961542150187014,0.28210085387465766,0.014053361144043763,0.0,0.0,False
Gm43989,0.44960199482113744,0.4415981955856291,0.008003799235508313,0.0,0.0,False
Ing4,0.4857581279370864,0.46898662800064445,0.016771499936441947,0.0,0.0,False
Acrbp,0.12477222595185576,0.12276462058965684,0.0020076053621989193,0.0,0.0,False
Chd4,0.9206866788146159,0.921862413404221,-0.0011757345896051818,1.5968488848671956,1.6527832870554011,False
Nop2,0.1522969214539177,0.14032543902046077,0.011971482433456943,0.0,0.0,False
Iffo1,0.6232857005850196,0.7016271951023039,-0.07834149451728423,0.3310271773312589,0.4675300388049932,False
Gapdh,0.12688213292413925,0.11744804253262446,0.009434090391514785,0.0,0.0,False
Ncapd2,0.1352258559508967,0.14693088448525857,-0.011705028534361867,0.0,0.0,False
Mrpl51,0.21300469933825644,0.20219107459320124,0.010813624745055206,0.0,0.0,False
Vamp1,0.2443655893353793,0.2737232157241824,-0.0293576263888031,0.0,0.0,False
Tapbpl,0.017166970365397525,0.013210890929595619,0.003956079435801906,0.0,0.0,False
Cd27,0.0324158434832646,0.024488480747543097,0.007927362735721505,0.0,0.0,False
Cd9,0.05591253476551261,0.04043821491864025,0.015474319846872364,0.0,0.0,False
Ano2,0.11153735494389566,0.10391493475108748,0.007622420192808177,0.0,0.0,False
Ntf3,0.046801572839742976,0.050910262606734334,-0.004108689766991358,0.0,0.0,False
Kcna1,0.9009302771650523,0.9360399548896408,-0.035109677724588506,1.0932546190007653,1.4819937756261423,False
Kcna6,0.6710463220485279,0.6822941839858224,-0.011247861937294545,0.4090816117815504,0.4452359750667854,False
Gm26673,0.4154598638150954,0.4009988722410182,0.014460991574077209,0.0,0.0,False
Ndufa9,0.4383811259230843,0.43692605123247946,0.0014550746906048517,0.0,0.0,False
Rad51ap1,0.018797353025798408,0.019816336394393428,-0.0010189833685950202,0.0,0.0,False
D6Wsu163e,0.1666826508103961,0.14918640244884807,0.017496248361548034,0.0,0.0,False
Tigar,0.155653591637096,0.17029160625100692,-0.014638014613910927,0.0,0.0,False
Platr31,0.16735398484703173,0.18865796681166425,-0.021303981964632512,0.0,0.0,False
Parp11,0.21885489594322433,0.21185758015144193,0.006997315791782394,0.0,0.0,False
Cracr2a,0.11096192576963652,0.273400998872241,-0.16243907310260447,0.0,0.0,False
Prmt8,0.9768869281672581,0.9780892540679877,-0.0012023259007296616,2.9467098850783144,2.668736959580766,False
Gm42738,0.08516351779035197,0.07845980344772031,0.006703714342631659,0.0,0.0,False
Tspan9,0.9208784885393689,0.9329788947961979,-0.012100406256828955,1.4150275930380645,1.5266243282852956,False
Gm10010,0.15584540136184905,0.1193813436442726,0.03646405771757645,0.0,0.0,False
Tead4,0.017550589814903615,0.018044143708715966,-0.0004935538938123513,0.0,0.0,False
Tulp3,0.7256161887407692,0.7319155791847913,-0.006299390444022168,0.5159692482328053,0.5660270560932813,False
Gm26770,0.12841661072216362,0.1134203318833575,0.014996278838806124,0.0,0.0,False
Rhno1,0.11978517310827659,0.09924279039793782,0.020542382710338772,0.0,0.0,False
RP23-114E15.17,0.011700393209935744,0.013533107781536975,-0.0018327145716012308,0.0,0.0,False
Nrip2,0.02733288577730891,0.030449492508458194,-0.0031166067311492844,0.0,0.0,False
Itfg2,0.32003452575045555,0.3407443209279845,-0.020709795177528967,0.0,0.0,False
Fkbp4,0.29107125731274575,0.25890124053487995,0.032170016777865795,0.0,0.0,False
Gm10069,0.15757168888462644,0.12389237957145159,0.03367930931317485,0.0,0.0,False
Pzp,0.19996163805504938,0.20057999033349444,-0.0006183522784450612,0.0,0.0,False
Klrb1a,0.04238994917042294,0.024649589173513776,0.017740359996909167,0.0,0.0,False
Klrb1,0.011988107797065311,0.014983083615273078,-0.0029949758182077676,0.0,0.0,False
RP24-127M20.8,0.8532655605639206,0.8003866602223296,0.05287890034159093,0.856384345294168,0.75642965204236,False
Gm15987,0.04728109715162559,0.04849363621717416,-0.001212539065548572,0.0,0.0,False
Gabarapl1,0.3304881557494965,0.3032060576768165,0.027282098072680006,0.0,0.0,False
Klrk1,0.014385729356478373,0.014983083615273078,-0.0005973542587947057,0.0,0.0,False
Gm17631,0.02272945238323583,0.03173835991622362,-0.00900890753298779,0.0,0.0,False
Klra2,0.03510117962980723,0.038343805381021424,-0.003242625751214194,0.0,0.0,False
Magohb,0.1765608516351779,0.1683583051393588,0.008202546495819113,0.0,0.0,False
Styk1,0.00997410568715834,0.01756081843080393,-0.00758671274364559,0.0,0.0,False
Ybx3,0.341037690610914,0.35846624778475916,-0.01742855717384517,0.0,0.0,False
5430401F13Rik,0.021003164860458425,0.022555179635894956,-0.0015520147754365318,0.0,0.0,False
A630073D07Rik,0.08621847127649372,0.08409859835669406,0.002119872919799662,0.0,0.0,False
Smim10l1,0.5272849333461207,0.513291445142581,0.013993488203539739,0.2503128911138924,0.2246635663094516,False
Etv6,0.8265081039608708,0.8461414531980023,-0.019633349237131448,0.7640003056001223,0.8953887479480673,False
Gm17088,0.0162079217416323,0.014338649911390366,0.0018692718302419347,0.0,0.0,False
Gm17089,0.06579073559029443,0.07878202029966168,-0.012991284709367251,0.0,0.0,False
Gm44293,0.026757456603049776,0.029966167230546157,-0.0032087106274963813,0.0,0.0,False
Lrp6,0.625011988107797,0.6172063798936684,0.007805608214128568,0.3429708131837981,0.3479350057409276,False
Mansc1,0.07298360026853362,0.08168197196713388,-0.008698371698600257,0.0,0.0,False
Borcs5,0.583868802148269,0.5372966006122121,0.0465722015360569,0.3004897983713453,0.25671963648499474,False
Dusp16,0.2937565934592884,0.28306750443048173,0.010689089028806664,0.0,0.0,False
Crebl2,0.2794667689651865,0.24182374738198809,0.03764302158319843,0.0,0.0,False
Gpr19,0.11968926824590007,0.1023038504913807,0.017385417754519364,0.0,0.0,False
2810454H06Rik,0.06368082861801093,0.048976961495086194,0.014703867122924735,0.0,0.0,False
Cdkn1b,0.16486045842524216,0.14032543902046077,0.024535019404781394,0.0,0.0,False
Lockd,0.01189220293468879,0.017077493152891896,-0.005185290218203107,0.0,0.0,False
Ddx47,0.39627889133979094,0.3861768970517158,0.010101994288075122,0.0,0.0,False
Hebp1,0.018605543301045364,0.02046077009827614,-0.001855226797230776,0.0,0.0,False
Fam234b,0.21655317924618778,0.24697921701304978,-0.030426037766862007,0.0,0.0,False
Grin2b,0.08477989834084589,0.1074593201224424,-0.022679421781596515,0.0,0.0,False
Atf7ip,0.7544835523161024,0.7095215079748671,0.0449620443412353,0.5584408331937232,0.5092297899427116,False
Plbd1,0.020907259998081903,0.02626067343322056,-0.005353413435138656,0.0,0.0,False
Gucy2c,0.018221923851539274,0.016110842597067826,0.002111081254471448,0.0,0.0,False
H2afj,0.4231322528052172,0.3961656194618979,0.026966633343319335,0.0,0.0,False
Wbp11,0.48000383619449505,0.4556146286450781,0.024389207549416925,0.0,0.0,False
BC049715,0.026469742015920207,0.029643950378604803,-0.0031742083626845954,0.0,0.0,False
Smco3,0.017071065503021003,0.01965522796842275,-0.002584162465401746,0.0,0.0,False
Mgp,0.05236405485758128,0.03721604639922668,0.015148008458354595,0.0,0.0,False
Arhgdib,0.04910328953677952,0.06122120186885774,-0.01211791233207822,0.0,0.0,False
Pde6h,0.03807423036347943,0.04430481714193652,-0.006230586778457094,0.0,0.0,False
Rerg,0.02081135513570538,0.0259384565812792,-0.005127101445573819,0.0,0.0,False
Ptpro,0.017838304402033184,0.02319961333977767,-0.005361308937744485,0.0,0.0,False
Eps8,0.04718519228924906,0.050910262606734334,-0.003725070317485271,0.0,0.0,False
Strap,0.46542629711326367,0.41759304011599807,0.047833256997265594,0.0,0.0,False
Dera,0.06751702311307184,0.07282100853874658,-0.005303985425674743,0.0,0.0,False
Mgst1,0.014385729356478373,0.008216529724504592,0.006169199631973781,0.0,0.0,False
Lmo3,0.10981106742111825,0.06541002094409537,0.04440104647702288,0.0,0.0,False
A830011K09Rik,0.020523640548575812,0.007572096020621879,0.012951544527953933,0.0,0.0,False
Pik3c2g,0.041047281097151625,0.05010472047688094,-0.009057439379729318,0.0,0.0,False
Plekha5,0.8885585499184808,0.939906557112937,-0.0513480071944562,1.115666750341673,1.4842667722145262,False
Aebp2,0.5617147789392922,0.5662961172869341,-0.00458133834764185,0.28289343404339584,0.2965423165885772,False
Gm11077,0.03932099357437422,0.023360721765748348,0.015960271808625873,0.0,0.0,False
Gm30524,0.8688021482689172,0.8466247784759143,0.022177369793002888,1.1865211200759374,1.0848810970317653,False
Gm28523,0.024839359355519324,0.04511035927178991,-0.02027099991627059,0.0,0.0,False
Pde3a,0.5191330200441162,0.5806347671983245,-0.06150174715420831,0.24743288383026105,0.33370040377748855,False
Slco1c1,0.03692337201496116,0.04237151603028838,-0.005448144015327221,0.0,0.0,False
Gm5724,0.24618778172053324,0.27162880618656354,-0.025441024466030304,0.0,0.0,False
Slco1a6,0.036060228253572454,0.031093926212340906,0.004966302041231548,0.0,0.0,False
Gm20400,0.01889325788817493,0.017077493152891896,0.0018157647352830333,0.0,0.0,False
Slco1a5,0.025798407979284548,0.02577734815530852,2.1059823976026654e-05,0.0,0.0,False
Pyroxd1,0.3126498513474633,0.3024005155469631,0.010249335800500192,0.0,0.0,False
Recql,0.4575620983983888,0.4461092315128081,0.01145286688558067,0.0,0.0,False
Golt1b,0.3422844538218088,0.3264056710165942,0.015878782805214597,0.0,0.0,False
Spx,0.10338544164189124,0.10069276623167392,0.002692675410217324,0.0,0.0,False
Gys2,0.031552699721875896,0.03673272112131464,-0.005180021399438746,0.0,0.0,False
Ldhb,0.8343723026757457,0.8869018849685839,-0.05252958229283822,0.8787346221441126,1.1223974409338346,False
Abcc9,0.014289824494101851,0.027549540840985983,-0.013259716346884132,0.0,0.0,False
Cmas,0.2981682171286084,0.2587401321089093,0.03942808501969913,0.0,0.0,False
St8sia1,0.7638822288290016,0.7976478169808281,-0.03376558815182651,0.5703205201323144,0.6837373081262179,False
C2cd5,0.9178095329433202,0.9036571612695344,0.014152371673785802,1.2360175514492306,1.1099600414385082,False
Gm31108,0.027236980914932388,0.02883840824875141,-0.0016014273338190235,0.0,0.0,False
Etnk1,0.9349765033087177,0.9207346544224263,0.01424184888629143,1.5942183016261027,1.4721036360959814,False
1700126G02Rik,0.37517982161695596,0.3481553085226357,0.027024513094320246,0.0,0.0,False
Sox5,0.9964515200920687,0.9983889157402932,-0.0019373956482244825,10.049690134554185,9.418123745956349,True
Sox5os2,0.6576196413158147,0.6288061865635572,0.028813454752257495,0.39553832766395064,0.36888118337083625,False
Sox5os3,0.3120744221732042,0.26357338488802967,0.04850103728517452,0.0,0.0,False
Sox5os4,0.9725712093603146,0.976478169808281,-0.0039069604479663456,2.6777346364975227,2.5477707006369426,False
Bcat1,0.32176081327323297,0.2898340583212502,0.03192675495198277,0.0,0.0,False
Casc1,0.017166970365397525,0.017883035282745288,-0.0007160649173477626,0.0,0.0,False
Lyrm5,0.16150378824206388,0.13919768003866603,0.022306108203397845,0.0,0.0,False
Kras,0.5147213963747962,0.48364749476397617,0.03107390161082002,0.23227724612097,0.0,False
Gm15706,0.1607365493430517,0.1543418720799098,0.006394677263141912,0.0,0.0,False
Lmntd1,0.03395032128128896,0.03367166102787176,0.0002786602534172039,0.0,0.0,False
Rassf8,0.17205332310348134,0.11889801836636056,0.05315530473712078,0.0,0.0,False
Bhlhe41,0.19967392346791982,0.1652972450459159,0.034376678422003926,0.0,0.0,False
Sspn,0.0162079217416323,0.01578862574512647,0.0004192959965058293,0.0,0.0,False
Itpr2,0.05974872926057351,0.08071532141130981,-0.020966592150736305,0.0,0.0,False
Asun,0.3398868322623957,0.32866118898018365,0.011225643282212039,0.0,0.0,False
Fgfr1op2,0.356094754004028,0.3062671177702594,0.049827636233768624,0.0,0.0,False
Tm7sf3,0.19085067612927975,0.16948606412115352,0.021364612008126227,0.0,0.0,False
Med21,0.3338448259326748,0.31255034638311585,0.02129447954955893,0.0,0.0,False
4930479D17Rik,0.021003164860458425,0.01772192685677461,0.003281238003683816,0.0,0.0,False
Stk38l,0.601515296825549,0.6333172224907363,-0.03180192566518725,0.32031775521317146,0.36133694670280037,False
Arntl2,0.1619833125539465,0.20879652005799904,-0.046813207504052545,0.0,0.0,False
Smco2,0.02320897669511844,0.029805058804575478,-0.006596082109457037,0.0,0.0,False
Ppfibp1,0.012947156420830537,0.013533107781536975,-0.0005859513607064382,0.0,0.0,False
Mrps35,0.29864774144049105,0.3046560335105526,-0.006008292070061538,0.0,0.0,False
Mansc4,0.06070777788433874,0.06685999677783148,-0.006152218893492746,0.0,0.0,False
Klhl42,0.09321952622997987,0.08796520057999033,0.0052543256499895385,0.0,0.0,False
Ccdc91,0.4848949841756977,0.48880296439503784,-0.003907980219340135,0.0,0.0,False
Far2,0.9314280234007865,0.9921056871274367,-0.06067766372665029,1.8055430170623814,4.597466285247242,False
Ergic2,0.7689651865349573,0.769131625584018,-0.00016643904906077367,0.586957797734343,0.6073489219556635,False
Gm17216,0.05821425146254915,0.05638794908973739,0.0018263023728117625,0.0,0.0,False
Tmtc1,0.9033278987244653,0.9060737876590945,-0.002745888934629237,1.5906680805938496,1.4840097944646433,False
Gm44020,0.06598254531504748,0.04913806992105687,0.01684447539399061,0.0,0.0,False
Ipo8,0.5309293181164285,0.514741420976317,0.016187897140111485,0.2507836990595611,0.2280397701359117,False
Caprin2,0.31149899299894507,0.2927340099887224,0.01876498301022267,0.0,0.0,False
Fam60a,0.029922317061475016,0.039471564362816174,-0.009549247301341157,0.0,0.0,False
Dennd5b,0.9145487676225185,0.9039793781214758,0.010569389501042692,1.295672454003628,1.2331216474505209,False
Gm26540,0.27793229116716217,0.2685677460931207,0.009364545074041497,0.0,0.0,False
Mettl20,0.04881557494964995,0.044788142419848555,0.004027432529801395,0.0,0.0,False
Amn1,0.45362999904095136,0.3969711615917513,0.05665883744920008,0.0,0.0,False
2810474O19Rik,0.3446820753812218,0.33558885129692284,0.009093224084298968,0.0,0.0,False
Bicd1,0.9219334420255106,0.898823908490414,0.023109533535096594,1.367053998632946,1.1989449284629525,False
Gm21814,0.03730699146446725,0.03624939584340261,0.0010575956210646387,0.0,0.0,False
Nlrp12,0.025798407979284548,0.023682938617689706,0.0021154693615948426,0.0,0.0,False
Prkcg,0.993574374220773,0.9980666988883519,-0.004492324667578873,6.544978547014763,7.978856031516481,False
Cacng7,0.8704325309293182,0.8641855969067183,0.006246934022599904,0.9365926758452748,0.9403356998448446,False
Gm44257,0.02119497458521147,0.023521830191719027,-0.002326855606507555,0.0,0.0,False
WI1-2587D24.1,0.01966049678718711,0.016271951023038505,0.0033885457641486053,0.0,0.0,False
Oscar,0.11575716888846264,0.12614789753504108,-0.010390728646578432,0.0,0.0,False
Ndufa3,0.3293372974009782,0.30771709360399546,0.021620203796982762,0.0,0.0,False
Tfpt,0.12400498705284357,0.11857580151441921,0.005429185538424364,0.0,0.0,False
Prpf31,0.3021962213484224,0.27098437248268087,0.03121184886574152,0.0,0.0,False
Cnot3,0.6073654934305169,0.5962622845174803,0.011103208913036622,0.321853878339234,0.3248862897985705,False
Leng1,0.2344873885105975,0.22522957950700823,0.009257809003589273,0.0,0.0,False
Tmc4,0.08420446916658675,0.0778153697438376,0.0063890994227491504,0.0,0.0,False
Gm15929,0.012179917521818356,0.012244240373771548,-6.432285195319236e-05,0.0,0.0,False
Mboat7,0.22681499952047568,0.20202996616723054,0.02478503335324514,0.0,0.0,False
Tsen34,0.2383235830056584,0.22055743515385853,0.017766147851799863,0.0,0.0,False
Rps9,0.4213100604200633,0.36732721121314643,0.05398284920691687,0.0,0.0,False
Pirb,0.012947156420830537,0.01401643305944901,-0.0010692766386184733,0.0,0.0,False
Lair1,0.2280617627313705,0.16416948606412116,0.06389227666724934,0.0,0.0,False
9430041J12Rik,0.6308621847127649,0.5242468181085871,0.10661536660417781,0.3592083048960092,0.2438786459857575,False
Ttyh1,0.7573606981873982,0.6789109070404382,0.07844979114695994,0.5380249105533587,0.4479483963447411,False
D030047H15Rik,0.2316102426393018,0.20364105042693734,0.027969192212364463,0.0,0.0,False
Leng8,0.9263450656948308,0.91686805219913,0.009477013495700737,1.225753072043637,1.2107514730809588,False
Leng9,0.5999808190275246,0.5888512969228291,0.011129522104695533,0.3171180313312615,0.31626553654448275,False
Rdh13,0.27831591061666827,0.23086837441598196,0.04744753620068631,0.0,0.0,False
Gm15494,0.283590678047377,0.2067021105203802,0.07688856752699677,0.0,0.0,False
Eps8l1,0.18221923851539273,0.12647011438698244,0.05574912412841029,0.0,0.0,False
Ppp1r12c,0.5314088424283111,0.500724987916868,0.030683854511443065,0.25176233635448136,0.17025913440256069,False
Ptprh,0.013138966145583582,0.012727565651683584,0.0004114004938999983,0.0,0.0,False
RP23-179K11.10,0.020907259998081903,0.019171902690510712,0.0017353573075711906,0.0,0.0,False
Tmem86b,0.052172245132828234,0.052843563718382475,-0.0006713185855542411,0.0,0.0,False
Ppp6r1,0.23170614750167834,0.2328016755276301,-0.001095528025951753,0.0,0.0,False
Hspbp1,0.2644097055720725,0.2357016271951023,0.028708078376970203,0.0,0.0,False
Brsk1,0.539464850867939,0.5774125986789109,-0.03794774781097188,0.26241897814049914,0.30166822528583065,False
Tmem150b,0.09187685815670854,0.09698727243434832,-0.00511041427763978,0.0,0.0,False
Suv420h2,0.28464563153351874,0.2816175285967456,0.003028102936773136,0.0,0.0,False
Cox6b2,0.43003740289632686,0.5174802642178186,-0.0874428613214917,0.0,0.23732675147142585,False
Tmem238,0.07547712669032319,0.06363782825841792,0.011839298431905274,0.0,0.0,False
Rpl28,0.49947252325692915,0.4680199774448204,0.03145254581210877,0.0,0.0,False
Ube2s,0.24829768869281674,0.24778475914290318,0.0005129295499135544,0.0,0.0,False
Isoc2b,0.14567948594993765,0.13001449975833737,0.015664986191600283,0.0,0.0,False
Isoc2a,0.09820657907355904,0.0955372966006122,0.0026692824729468295,0.0,0.0,False
Zfp628,0.023688501007001057,0.01675527630095054,0.006933224706050518,0.0,0.0,False
Nat14,0.03452575045554809,0.03302722732398904,0.00149852313155905,0.0,0.0,False
Sbk3,0.03845784981298552,0.022394071209924277,0.016063778603061244,0.0,0.0,False
Zfp579,0.09120552412007289,0.07523763492830675,0.015967889191766144,0.0,0.0,False
Fiz1,0.19775582622038937,0.17464153375221525,0.02311429246817412,0.0,0.0,False
RP23-414I24.8,0.04277356861992903,0.037054937973256,0.00571863064667303,0.0,0.0,False
Ccdc106,0.37930373069914647,0.26341227646205895,0.11589145423708752,0.0,0.0,False
Zfp784,0.10693392154982258,0.09908168197196714,0.007852239577855441,0.0,0.0,False
Gm15510,0.12419679677759662,0.08103753826325116,0.04315925851434546,0.0,0.0,False
U2af2,0.4324350244557399,0.43112614789753506,0.00130887655820483,0.0,0.0,False
Epn1,0.5160640644480675,0.5149025294022878,0.0011615350457797602,0.22861845865435176,0.2260551122363632,False
Nlrp4c,0.020619545410952334,0.023360721765748348,-0.0027411763547960134,0.0,0.0,False
Zfp787,0.18404143090054667,0.19397454486869664,-0.00993311396814997,0.0,0.0,False
Zfp444,0.2744797161216074,0.2725954567423876,0.001884259379219766,0.0,0.0,False
RP24-445D7.2,0.03989642274863336,0.032382793620106334,0.007513629128527023,0.0,0.0,False
Zfp667,0.1057830632013043,0.09392621234090542,0.01185685086039888,0.0,0.0,False
Zfp583,0.06435216265464659,0.053487997422265184,0.010864165232381408,0.0,0.0,False
Zfp78,0.06022825357245613,0.056226840663766715,0.004001412908689411,0.0,0.0,False
Zfp28,0.11115373549438956,0.10182052521346867,0.009333210280920892,0.0,0.0,False
Smim17,0.07173683705763882,0.06653777992589012,0.005199057131748702,0.0,0.0,False
Olfr1348,0.04191042485854033,0.0356049621395199,0.006305462719020431,0.0,0.0,False
Peg3,0.9253860170710655,0.917834702754954,0.007551314316111446,1.541465419792416,1.4306833897658449,False
Usp29,0.7684856622230747,0.7451264701143869,0.023359192108687754,0.8726764988218868,0.7827788649706459,False
Zim3,0.09705572072504076,0.08699855002416626,0.010057170700874501,0.0,0.0,False
Zfp954,0.03673156229020812,0.0356049621395199,0.0011266001506882173,0.0,0.0,False
Zfp418,0.08420446916658675,0.06685999677783148,0.017344472388755264,0.0,0.0,False
Zfp772,0.03817013522585595,0.031899468342194294,0.006270666883661659,0.0,0.0,False
Vmn2r29,0.06905150091109619,0.04881585306911552,0.020235647841980668,0.0,0.0,False
Clcn4,0.46811163325980626,0.4269373288222974,0.04117430443750886,0.0,0.0,False
Vmn2r30,0.3796873501486525,0.36926051232479457,0.010426837823857948,0.0,0.0,False
Vmn2r35,0.019180972475304498,0.018044143708715966,0.0011368287665885317,0.0,0.0,False
Zik1,0.08794475879927112,0.07362655066859997,0.014318208130671153,0.0,0.0,False
Zfp551,0.018701448163421886,0.016271951023038505,0.002429497140383381,0.0,0.0,False
Zfp606,0.1808765704421214,0.17544707588206862,0.005429494560052789,0.0,0.0,False
2900092C05Rik,0.042677663757552504,0.04317705816014177,-0.0004993944025892677,0.0,0.0,False
Vmn2r54,0.011988107797065311,0.013210890929595619,-0.0012227831325303078,0.0,0.0,False
Vmn2r55,0.04891147981202647,0.04124375704849364,0.007667722763532829,0.0,0.0,False
Vmn2r56,0.5623861129759279,0.6252618011922023,-0.06287568821627443,0.2849733549913083,0.3678499172337686,False
Zscan18,0.06799654742495445,0.0481714193652328,0.01982512805972165,0.0,0.0,False
Zfp329,0.5843483264601516,0.5298856130175608,0.05446271344259079,0.3043121024923161,0.2524168917383951,False
Zfp110,0.2981682171286084,0.24504591590140165,0.053122301227206764,0.0,0.0,False
Zfp128,0.11498992998945047,0.11213146447559208,0.002858465513858391,0.0,0.0,False
Zscan22,0.36012275822384193,0.3119059126792331,0.04821684554460881,0.0,0.0,False
Rps5,0.2688213292413925,0.2239407120992428,0.04488061714214972,0.0,0.0,False
1810019N24Rik,0.03270355807039417,0.02706621556307395,0.005637342507320221,0.0,0.0,False
Zfp324,0.1517214922796586,0.14515869179958113,0.0065628004800774575,0.0,0.0,False
Zfp446,0.10549534861417474,0.09666505558240696,0.008830293031767786,0.0,0.0,False
Zbtb45,0.0728876954061571,0.06202674399871113,0.010860951407445966,0.0,0.0,False
Trim28,0.23592596144624534,0.2091187369099404,0.026807224536304936,0.0,0.0,False
Chmp2a,0.2055241200728877,0.18092476236507168,0.024599357707816016,0.0,0.0,False
Ube2m,0.5120360602282535,0.4892862896729499,0.02274977055530364,0.22215310792197984,0.0,False
Mzf1,0.07058597870912055,0.050910262606734334,0.019675716102386213,0.0,0.0,False
6330408A02Rik,0.1249640356766088,0.10198163363943934,0.02298240203716946,0.0,0.0,False
Lig1,0.058981490361561334,0.051715804736587725,0.0072656856249736085,0.0,0.0,False
Pla2g4c,0.01898916275055145,0.01756081843080393,0.0014283443197475217,0.0,0.0,False
Sult2a2,0.027908314951568043,0.03254390204607701,-0.004635587094508967,0.0,0.0,False
Sult2a3,0.017742399539656662,0.017399710004833254,0.00034268953482340797,0.0,0.0,False
Sult2a6,0.15910616668265082,0.16674722087965202,-0.007641054197001201,0.0,0.0,False
Obox1,0.25021578594034716,0.24424037377154825,0.005975412168798905,0.0,0.0,False
Obox3,0.11288002301716697,0.1074593201224424,0.005420702894724572,0.0,0.0,False
Sepw1,0.9442792749592405,0.9529563396165619,-0.008677064657321432,1.7145012515859135,1.745931978490118,False
Gltscr2,0.08564304210223458,0.0778153697438376,0.007827672358396986,0.0,0.0,False
Gltscr1,0.10444039512803299,0.1023038504913807,0.0021365446366522906,0.0,0.0,False
Napa,0.2992231706147502,0.2569679394232318,0.04225523119151836,0.0,0.0,False
Kptn,0.20907259998081903,0.1512808119864669,0.05779178799435214,0.0,0.0,False
Slc8a2,0.01697516064064448,0.019171902690510712,-0.0021967420498662307,0.0,0.0,False
Meis3,0.044979380454589046,0.02883840824875141,0.016140972205837635,0.0,0.0,False
Dhx34,0.07010645439723794,0.06396004511035927,0.006146409286878665,0.0,0.0,False
C5ar1,0.04891147981202647,0.047849202513291444,0.0010622772987350232,0.0,0.0,False
Inafm1,0.05917330008631438,0.06508780409215402,-0.005914504005839642,0.0,0.0,False
Ccdc9,0.10041239090821905,0.09086515224746254,0.009547238660756505,0.0,0.0,False
Sae1,0.5326556056392059,0.49943612050910263,0.033219485130103255,0.2577452446002371,0.0,False
Zc3h4,0.2943320226335475,0.29982278073143226,-0.00549075809788474,0.0,0.0,False
Tmem160,0.13215690035484798,0.115675849846947,0.016481050507900982,0.0,0.0,False
Arhgap35,0.8752277740481442,0.8701466086676333,0.005081165380510955,0.9530162965786715,0.9399085155711511,False
Gm29443,0.19085067612927975,0.16658611245368132,0.024264563675598427,0.0,0.0,False
Ap2s1,0.30085355327515106,0.27485097470597714,0.02600257856917393,0.0,0.0,False
Slc1a5,0.017934209264409706,0.016916384726921217,0.0010178245374884883,0.0,0.0,False
Fkrp,0.22240337585115566,0.2089576284839697,0.013445747367185956,0.0,0.0,False
Strn4,0.42668073271314855,0.4269373288222974,-0.00025659610914885445,0.0,0.0,False
Prkd2,0.07538122182794668,0.06879329788947962,0.0065879239384670635,0.0,0.0,False
9330104G04Rik,0.0993574374220773,0.08667633317222491,0.012681104249852387,0.0,0.0,False
Dact3,0.0882324733864007,0.08055421298533913,0.007678260401061565,0.0,0.0,False
Calm3,0.45180780665579745,0.40905429353955214,0.04275351311624531,0.0,0.0,False
Pnmal2,0.13839071640932196,0.0652489125181247,0.07314180389119726,0.0,0.0,False
Ppp5c,0.22547233144720438,0.21733526663444497,0.008137064812759415,0.0,0.0,False
Psg16,0.3833317349189604,0.3497663927823425,0.03356534213661788,0.0,0.0,False
RP24-549B12.3,0.028196029538697612,0.025616239729337846,0.0025797898093597657,0.0,0.0,False
RP24-138O17.3,0.05236405485758128,0.04366038343805381,0.008703671419527464,0.0,0.0,False
Mill2,0.01390620504459576,0.011922023521830192,0.0019841815227655685,0.0,0.0,False
Pglyrp1,0.07566893641507624,0.08828741743193169,-0.012618481016855448,0.0,0.0,False
Ccdc61,0.21185384098973817,0.2142742065410021,-0.002420365551263931,0.0,0.0,False
Nova2,0.22019756401649562,0.19252456903496054,0.027672994981535082,0.0,0.0,False
Gm26821,0.06435216265464659,0.05526019010794265,0.009091972546703943,0.0,0.0,False
Mypop,0.22460918768581567,0.21524085709682617,0.009368330588989504,0.0,0.0,False
Mypopos,0.025318883667401936,0.022555179635894956,0.00276370403150698,0.0,0.0,False
Irf2bp1,0.089575141459672,0.07346544224262928,0.016109699217042722,0.0,0.0,False
