names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,subcluster
Ddx24,5.6402874,0.60376215,1.6976656800070658e-08,1.6196746284682796e-06,1.0,0.9695357833655706,Purkinje_Aldoc_2
Rrbp1,5.6086144,1.0656234,2.0395284847256047e-08,1.9131291353571064e-06,0.7866666666666666,0.5307664410058027,Purkinje_Aldoc_2
Ndufa4,5.5970716,1.042774,2.1800250646183142e-08,2.0278774819834942e-06,0.84,0.6628989361702128,Purkinje_Aldoc_2
Cst3,5.592199,1.1296039,2.2421165435399994e-08,2.0694051483163283e-06,0.8,0.5649782398452611,Purkinje_Aldoc_2
Kirrel3,61.66675,1.9172238,0.0,0.0,0.9806993006993007,0.6846059490953695,Purkinje_Aldoc_3
Cux2,51.67924,1.5687544,0.0,0.0,0.9753846153846154,0.6089389757743023,Purkinje_Aldoc_3
Slc8a1,51.647514,1.1068094,0.0,0.0,0.9876923076923076,0.89458754983134,Purkinje_Aldoc_3
Ephb2,51.320354,2.4242303,0.0,0.0,0.7194405594405594,0.18790248390064399,Purkinje_Aldoc_3
Wscd2,49.6388,1.4001359,0.0,0.0,0.9493706293706293,0.5999693345599509,Purkinje_Aldoc_3
Fstl4,49.578148,1.0100093,0.0,0.0,0.9969230769230769,0.9646580803434529,Purkinje_Aldoc_3
Robo2,48.63669,0.99541485,0.0,0.0,0.9902097902097902,0.9231830726770929,Purkinje_Aldoc_3
Col4a5,46.98692,1.6290791,0.0,0.0,0.8307692307692308,0.3875344986200552,Purkinje_Aldoc_3
Kctd12,46.639057,1.4229147,0.0,0.0,0.8864335664335664,0.5019165900030665,Purkinje_Aldoc_3
Dgkb,45.697544,1.009356,0.0,0.0,0.9902097902097902,0.900720637841153,Purkinje_Aldoc_3
Nav3,44.72807,1.2642018,0.0,0.0,0.9812587412587412,0.7855719104569151,Purkinje_Aldoc_3
Rora,44.47586,0.3966364,0.0,0.0,0.9994405594405594,0.9990800367985281,Purkinje_Aldoc_3
Aldoc,41.318893,1.3863329,0.0,0.0,0.9888111888111888,0.69901870591843,Purkinje_Aldoc_3
Dync1i1,40.148766,0.4547587,0.0,0.0,0.9988811188811189,0.995476847592763,Purkinje_Aldoc_3
Syndig1,39.49242,0.40902638,0.0,0.0,0.9991608391608392,0.9981600735970562,Purkinje_Aldoc_3
Sntg1,39.21278,0.9465905,0.0,0.0,0.9742657342657343,0.8454461821527139,Purkinje_Aldoc_3
Ppp3ca,38.59226,0.49244818,0.0,0.0,0.9972027972027973,0.9932536031892057,Purkinje_Aldoc_3
Cpne9,36.572144,0.99153906,7.930360753697186e-293,5.532665744571552e-290,0.9490909090909091,0.6617601962588163,Purkinje_Aldoc_3
Plcb3,36.36922,1.1447618,1.3056283335082067e-289,8.832773498657793e-287,0.8044755244755245,0.5007666360012266,Purkinje_Aldoc_3
Lgr5,35.323616,0.9262635,2.5487948690257624e-273,1.6257670128857185e-270,0.9415384615384615,0.7661760196258817,Purkinje_Aldoc_3
Slc1a6,34.9466,0.6556585,1.4584125492722616e-267,9.044183378473122e-265,0.9972027972027973,0.9817540631708065,Purkinje_Aldoc_3
Gm43603,34.668476,1.8804454,2.353357369053833e-263,1.3825974543191268e-260,0.5625174825174826,0.21297148114075437,Purkinje_Aldoc_3
Gnao1,34.348675,0.48927867,1.4741290244440295e-258,8.43844371043922e-256,0.9938461538461538,0.9876571603802514,Purkinje_Aldoc_3
Adrbk2,34.04621,1.7552536,4.617878951656069e-254,2.4546225618028988e-251,0.5535664335664335,0.19173566390677707,Purkinje_Aldoc_3
Cntn6,34.005024,0.7571158,1.8777716098143494e-253,9.749128183512872e-251,0.973986013986014,0.8523459061637535,Purkinje_Aldoc_3
Gabbr2,33.96617,0.3481235,7.040436446937519e-253,3.5722214472245485e-250,0.9986013986013986,0.9980067463968108,Purkinje_Aldoc_3
Pigs,33.727222,0.97413886,2.3070421069572973e-249,1.1445492230627035e-246,0.8758041958041958,0.5745170193192273,Purkinje_Aldoc_3
Cdh11,33.429955,0.90449584,5.034530052929224e-245,2.4433887702531507e-242,0.8956643356643357,0.6610702238577124,Purkinje_Aldoc_3
Epha5,33.30529,0.7928877,3.2368021289230465e-243,1.537481011238447e-240,0.9896503496503497,0.9120668506593069,Purkinje_Aldoc_3
Corin,33.23827,0.9040999,3.0159512269392767e-242,1.3741043090085582e-239,0.9549650349650349,0.718721251149954,Purkinje_Aldoc_3
Ntrk3,32.89957,0.5610151,2.229149141333833e-237,9.389765015146758e-235,0.9871328671328672,0.9567617295308187,Purkinje_Aldoc_3
Lrfn5,32.87783,0.42510074,4.55954428037981e-237,1.8850338159162828e-234,0.9994405594405594,0.9955535111928856,Purkinje_Aldoc_3
Opcml,32.863743,0.68147105,7.24826348429035e-237,2.942136041577856e-234,0.9969230769230769,0.9711744863538792,Purkinje_Aldoc_3
Epha7,32.746395,0.8422571,3.417251196432072e-235,1.3623238028633215e-232,0.9432167832167833,0.7532198712051518,Purkinje_Aldoc_3
Sorcs2,32.30272,0.99106693,6.406381554686214e-229,2.5091661089187673e-226,0.7630769230769231,0.36967187979147503,Purkinje_Aldoc_3
Cacna1d,32.182133,0.745739,3.138848061926892e-227,1.2081859134916874e-224,0.9457342657342658,0.7834253296534806,Purkinje_Aldoc_3
Cdh18,30.99034,0.31188723,7.274761922368806e-211,2.7068176652813935e-208,1.0,0.9999233363998773,Purkinje_Aldoc_3
Car7,30.937378,0.90765214,3.756041445262745e-210,1.3746495945162423e-207,0.8153846153846154,0.5619441888991107,Purkinje_Aldoc_3
Cntn4,30.61383,0.841957,8.011598641035109e-206,2.8848216074372393e-203,0.9865734265734266,0.8977307574363692,Purkinje_Aldoc_3
Lrrtm4,30.596487,0.75614053,1.3630379376976787e-205,4.83013046969852e-203,0.9952447552447552,0.9298528058877645,Purkinje_Aldoc_3
Nsg2,30.012304,1.3790032,6.781175104233905e-198,2.2263196206179695e-195,0.5661538461538461,0.25,Purkinje_Aldoc_3
Dmd,29.68726,0.21194564,1.1214335262955222e-193,3.6284063006590626e-191,1.0,0.9996166819993867,Purkinje_Aldoc_3
Clstn2,29.363518,0.5230886,1.6060368778927636e-189,5.049968070275485e-187,0.9902097902097902,0.9703311867525299,Purkinje_Aldoc_3
1700047F07Rik,29.041105,0.97724587,1.992982427889152e-185,6.179629542031294e-183,0.7264335664335664,0.453311867525299,Purkinje_Aldoc_3
Sez6l,28.775858,0.5316544,4.3014824523653014e-182,1.2977107533656129e-179,0.9779020979020979,0.9285495246856792,Purkinje_Aldoc_3
Pdzrn4,28.775156,0.90085536,4.3894121293816235e-182,1.3065816771792633e-179,0.7986013986013986,0.552591229684146,Purkinje_Aldoc_3
Gm26778,28.23737,1.4011796,2.0343862166754247e-175,5.898398998347903e-173,0.5331468531468532,0.23827046918123276,Purkinje_Aldoc_3
Cdh12,27.877134,0.4636403,5.052336748890234e-171,1.3925113323330184e-168,0.9966433566433567,0.9745476847592763,Purkinje_Aldoc_3
Glp2r,27.823206,0.56222355,2.2730978697609216e-170,6.188647553952753e-168,0.9762237762237762,0.9082336706531738,Purkinje_Aldoc_3
Ttll4,27.818811,0.5361344,2.5690264718544333e-170,6.910062166765087e-168,0.9661538461538461,0.889834406623735,Purkinje_Aldoc_3
Dgkh,27.776844,0.53603494,8.261760808613349e-170,2.195759643479679e-167,0.9974825174825175,0.9935602575896965,Purkinje_Aldoc_3
Tmeff2,27.726725,0.5743389,3.326061608066745e-169,8.634223883731406e-167,0.9977622377622377,0.9790708371665133,Purkinje_Aldoc_3
Znrf3,27.589716,0.5380693,1.4784212970412416e-167,3.667306161827302e-165,0.972027972027972,0.9115302054584483,Purkinje_Aldoc_3
Lrp1b,27.484274,0.31040642,2.7067230896260545e-166,6.640394832516666e-164,0.9997202797202798,0.9981600735970562,Purkinje_Aldoc_3
Kcnd3,27.477139,0.3568594,3.293983078051883e-166,7.993279588859597e-164,0.9955244755244755,0.9898804047838087,Purkinje_Aldoc_3
Rps6ka5,27.160091,0.49250066,1.9244153525107943e-162,4.570486462213136e-160,0.9818181818181818,0.9461054891137688,Purkinje_Aldoc_3
Iltifb,26.58614,0.49550492,9.818631221326531e-156,2.283343146001196e-153,0.9840559440559441,0.9452621895124195,Purkinje_Aldoc_3
Olfm1,26.571585,1.1169785,1.4464343315533057e-155,3.3290357166935617e-153,0.5801398601398602,0.30366452008586325,Purkinje_Aldoc_3
Kcnmb4,26.026505,0.6681304,2.482654814885083e-149,5.381094052651406e-147,0.8682517482517482,0.7072983747316774,Purkinje_Aldoc_3
Rtel1,26.010574,0.58985955,3.7600185453748466e-149,8.071385963989755e-147,0.9359440559440559,0.8271235817233977,Purkinje_Aldoc_3
Gm26843,25.991413,0.9702107,6.19263871808631e-149,1.3166729464883512e-146,0.6534265734265734,0.40869365225390986,Purkinje_Aldoc_3
Eda,25.91257,0.9069757,4.80637935188117e-148,1.0122869719881804e-145,0.7208391608391609,0.46036491873658386,Purkinje_Aldoc_3
Ppard,25.896257,0.56879014,7.338438439710296e-148,1.5311274595003022e-145,0.9353846153846154,0.828426862925483,Purkinje_Aldoc_3
Cep112,25.747068,0.94967693,3.4765017296980763e-146,7.055718283228141e-144,0.6836363636363636,0.46404477154247165,Purkinje_Aldoc_3
Sh2d4b,25.609388,0.69273096,1.1991577162271842e-144,2.369132390687778e-142,0.8514685314685315,0.677476234283962,Purkinje_Aldoc_3
Anks1b,25.350943,0.13841696,8.773911361669418e-142,1.7182243083269277e-139,1.0,1.0,Purkinje_Aldoc_3
Gm20647,25.264828,0.7867978,7.783261537115454e-141,1.5109679462269784e-138,0.7734265734265734,0.5295154860472248,Purkinje_Aldoc_3
Nol4,25.163927,0.32071704,9.949432457091754e-140,1.8823820305472321e-137,0.994965034965035,0.9908003679852806,Purkinje_Aldoc_3
Gm28876,25.11067,0.7125459,3.80292665116632e-139,7.134482141788916e-137,0.8002797202797203,0.6153020545844833,Purkinje_Aldoc_3
Nell1,24.949165,0.23787218,2.180373526251877e-137,4.02287925401431e-135,0.9997202797202798,0.9988500459981601,Purkinje_Aldoc_3
Mllt3,24.619402,0.35733342,7.829805768723157e-134,1.4211415755019875e-131,0.9924475524475525,0.9825973627721558,Purkinje_Aldoc_3
Abr,24.582863,0.33119223,1.9265705541395068e-133,3.440855009693159e-131,0.9972027972027973,0.9940202391904324,Purkinje_Aldoc_3
Trabd2b,24.556532,0.6236495,3.683209886917621e-133,6.526004819479038e-131,0.9683916083916084,0.8349432689359092,Purkinje_Aldoc_3
Gm27199,24.47178,0.7434031,2.951186881728649e-132,5.187814735007251e-130,0.7510489510489511,0.5230757436369212,Purkinje_Aldoc_3
Tmtc1,24.315195,0.52320296,1.3540902345728532e-130,2.290156400518102e-128,0.9558041958041958,0.891214351425943,Purkinje_Aldoc_3
A930011G23Rik,24.04034,0.69273,1.0534756730395363e-127,1.7551376418363918e-125,0.7958041958041958,0.6115455381784729,Purkinje_Aldoc_3
Ablim2,23.911488,0.373032,2.326119166157948e-126,3.79055550251651e-124,0.9834965034965035,0.9601349279362159,Purkinje_Aldoc_3
Nrxn1,23.91017,0.48318967,2.4007354524966925e-126,3.883798476593381e-124,0.9885314685314686,0.9422723091076357,Purkinje_Aldoc_3
Spag5,23.8858,0.5689782,4.302523689785241e-126,6.91034830032054e-124,0.9563636363636364,0.8523459061637535,Purkinje_Aldoc_3
Gas7,23.646961,0.58035785,1.2684089359981875e-123,2.008314148663797e-121,0.8802797202797202,0.7385004599816007,Purkinje_Aldoc_3
Gm30382,23.391151,0.917798,5.258548131503874e-121,8.040896372316712e-119,0.6721678321678322,0.4500919963201472,Purkinje_Aldoc_3
Sh3rf1,23.015234,0.8120134,3.2809407638699055e-117,4.883133503559709e-115,0.6570629370629371,0.4341459674946335,Purkinje_Aldoc_3
Wwc2,22.86912,0.6611503,9.431568876780632e-116,1.3852616787771553e-113,0.7921678321678322,0.6179086169886537,Purkinje_Aldoc_3
Arhgap42,22.748945,0.75462633,1.469940035087602e-114,2.144863482570635e-112,0.6707692307692308,0.43721251149954,Purkinje_Aldoc_3
Dlx4os,22.480322,0.61644095,6.466823255368385e-112,9.314311559748336e-110,0.7717482517482518,0.5795001533272003,Purkinje_Aldoc_3
Mast4,22.13804,0.21682066,1.3602232036644489e-108,1.8979364388630513e-106,0.9988811188811189,0.9973934375958295,Purkinje_Aldoc_3
Mpzl1,22.131258,0.34116265,1.5810133999511392e-108,2.1923058480688937e-106,0.982937062937063,0.9651180619441889,Purkinje_Aldoc_3
Edil3,22.12927,0.38175195,1.652310280536252e-108,2.277026358825421e-106,0.9874125874125874,0.9636614535418583,Purkinje_Aldoc_3
Slc16a9,22.076933,0.71624386,5.266478134946502e-108,7.213136463968138e-106,0.7236363636363636,0.5249923336399878,Purkinje_Aldoc_3
Grid2,21.828394,0.11126541,1.2472900880409478e-105,1.6674102524259976e-103,1.0,1.0,Purkinje_Aldoc_3
A930009A15Rik,21.424204,0.7786742,7.948181361226383e-102,1.0499594608838995e-99,0.6634965034965035,0.46565470714504753,Purkinje_Aldoc_3
Mid1,21.316143,0.54732805,8.042097107784452e-101,1.0499404557385258e-98,0.8486713286713287,0.7203311867525299,Purkinje_Aldoc_3
Tmem132c,21.301018,0.60357565,1.1107954870187122e-100,1.4417737934705088e-98,0.7661538461538462,0.5497546764796075,Purkinje_Aldoc_3
Hdac7,21.144789,0.5493752,3.081714958963629e-99,3.931387797649315e-97,0.8657342657342657,0.7161146887457835,Purkinje_Aldoc_3
Man1a,20.966879,0.4891791,1.3162232656527093e-97,1.669584341232769e-95,0.9180419580419581,0.838163140141061,Purkinje_Aldoc_3
Arhgap26,20.911139,0.16947345,4.239934243943504e-97,5.347826666442865e-95,0.9994405594405594,0.999540018399264,Purkinje_Aldoc_3
Trps1,20.849148,0.56360346,1.5515909753076874e-96,1.9351546661309567e-94,0.8416783216783217,0.7144280895430849,Purkinje_Aldoc_3
Kcnmb4os2,20.804764,0.8229324,3.918921311617337e-96,4.833697142644036e-94,0.5988811188811188,0.39412756823060413,Purkinje_Aldoc_3
Arhgap20,20.768723,0.28409258,8.303589046349726e-96,1.0129924888511346e-93,0.9963636363636363,0.9910303587856486,Purkinje_Aldoc_3
Lhx5,20.519804,0.5362234,1.4328662329245453e-93,1.6925258544994958e-91,0.8531468531468531,0.704231830726771,Purkinje_Aldoc_3
Fgf10,38.470596,2.2604446,0.0,0.0,0.7484730705163798,0.21899041706033204,Purkinje_Aldoc_4
Tshz2,36.407486,2.6096013,3.2408087560283195e-290,1.8087763869583057e-286,0.6635202665186007,0.17168308813605074,Purkinje_Aldoc_4
Ncam2,33.48715,0.9924328,7.415016159840737e-246,3.3108047153688887e-242,0.9794558578567463,0.8668511270076934,Purkinje_Aldoc_4
Dgkh,33.149517,0.8619196,5.754517262036188e-241,2.1411599645826315e-237,1.0,0.9937238493723849,Purkinje_Aldoc_4
Npas3,31.134237,1.3983511,8.290748678076304e-213,2.6441566319721924e-209,0.8334258745141588,0.5251046025104602,Purkinje_Aldoc_4
Wscd2,30.942041,1.1298163,3.251000880343588e-210,9.072324331708823e-207,0.9239311493614658,0.6448913483601025,Purkinje_Aldoc_4
Gm26883,30.145401,2.5330229,1.2323018109333643e-199,3.0567931032319284e-196,0.5480288728484175,0.12599541098663788,Purkinje_Aldoc_4
Epha7,30.06835,0.98971784,1.25688015539217e-198,2.8059849469130193e-195,0.9622431982232094,0.7736536644621407,Purkinje_Aldoc_4
Col4a5,29.419102,1.3341035,3.1292975032123244e-190,6.351051523565013e-187,0.7890061077179344,0.44567418005128895,Purkinje_Aldoc_4
St6galnac5,28.048096,2.9923873,4.213921645191001e-173,6.719700052063506e-170,0.5024986118822876,0.1340936698609799,Purkinje_Aldoc_4
RP23-231J2.1,27.450857,1.7178954,6.785927765735853e-166,9.468489835628307e-163,0.714047751249306,0.42360642461870696,Purkinje_Aldoc_4
Gng2,27.308891,2.2998204,3.3262598655728815e-164,4.368161852877328e-161,0.5224875069405885,0.1441490079632879,Purkinje_Aldoc_4
Cdh10,27.221725,1.2972959,3.593230433581683e-163,4.45660385720617e-160,0.7401443642420877,0.3710352274261034,Purkinje_Aldoc_4
Slc1a6,26.166536,0.6380566,6.390603449169447e-151,6.485010091032178e-148,0.9950027762354248,0.9838709677419355,Purkinje_Aldoc_4
Pde1c,26.099646,0.8444913,3.679773522906963e-150,3.571780169517302e-147,0.9611327040533038,0.8697530031043326,Purkinje_Aldoc_4
Cdh12,25.993084,0.5512687,5.929231626388409e-149,5.294803842364849e-146,0.9938922820655192,0.9775273316237009,Purkinje_Aldoc_4
Tmeff2,25.70176,0.67409146,1.1171553677394516e-145,9.592497532608946e-143,0.9950027762354248,0.9816439465514915,Purkinje_Aldoc_4
Cdh11,25.134762,0.88971484,2.074169895919363e-139,1.596753204358613e-136,0.8906163242642976,0.6897691996220813,Purkinje_Aldoc_4
Camk2d,24.913433,0.8714022,5.321558989224448e-137,3.832380788207607e-134,0.9294836202109938,0.7060332028613848,Purkinje_Aldoc_4
Ntrk3,24.74958,0.55208194,3.132693676717541e-135,2.185543322897472e-132,0.9866740699611327,0.9604535024969632,Purkinje_Aldoc_4
Brinp3,24.67597,1.7739921,1.9375091346103603e-134,1.2933106675244753e-131,0.6946141032759579,0.47206100688352004,Purkinje_Aldoc_4
Cpne9,24.243553,0.86186093,7.732907806439111e-130,4.9324904793929475e-127,0.9278178789561354,0.698744769874477,Purkinje_Aldoc_4
Unc5d,24.17083,0.6609084,4.5101732966772286e-129,2.7969338568977535e-126,0.9827873403664631,0.9554595761911189,Purkinje_Aldoc_4
Ntm,24.144573,0.19947883,8.514104843295018e-129,5.137226773690845e-126,0.9994447529150472,0.9997975435281414,Purkinje_Aldoc_4
Pigk,22.919113,0.6989479,2.9961442288810134e-116,1.6722229977442156e-113,0.9278178789561354,0.8401268727223646,Purkinje_Aldoc_4
Kcnip4,22.201664,0.27580997,3.309713976331895e-109,1.7183573144560363e-106,0.9988895058300944,0.9992576596031854,Purkinje_Aldoc_4
Pcdh10,21.329365,1.7157215,6.062616106367691e-101,2.942345751623016e-98,0.4486396446418656,0.1381427992981509,Purkinje_Aldoc_4
Tmem132d,20.45267,0.70379823,5.6875772633645975e-93,2.4418300462425894e-90,0.9033870072182121,0.7667026589283304,Purkinje_Aldoc_4
Cux2,20.3632,0.81450814,3.5464932365075195e-92,1.4938766321703843e-89,0.9328151027207107,0.6579835335402888,Purkinje_Aldoc_4
Dmd,20.173964,0.18861881,1.6580275709466195e-90,6.8547158372932e-88,0.9994447529150472,0.9997300580375219,Purkinje_Aldoc_4
Kctd12,20.14036,0.78518975,3.2695317384630057e-90,1.3271326556579382e-87,0.8106607440310938,0.5571602105547308,Purkinje_Aldoc_4
Col4a6,20.010561,1.5472353,4.456109803852461e-89,1.776475917339396e-86,0.47529150471960024,0.19995950870562829,Purkinje_Aldoc_4
Tmem132c,19.556677,0.7688464,3.619030320221281e-85,1.3930146879127604e-82,0.7934480843975569,0.572344445944122,Purkinje_Aldoc_4
Car7,19.491617,0.7495446,1.2932638365019833e-84,4.89357883896725e-82,0.8051082731815657,0.5935348899986503,Purkinje_Aldoc_4
Gria1,19.463976,0.34953165,2.218888843279386e-84,8.256115571035382e-82,0.994447529150472,0.9903495748414091,Purkinje_Aldoc_4
Aldoc,18.810083,0.84477115,6.243875278147539e-79,2.1780393060100595e-76,0.9455857856746253,0.738966122283709,Purkinje_Aldoc_4
Zbtb20,18.420643,0.5858075,8.973303763030513e-76,3.0352879774190334e-73,0.9222654081066074,0.8358078013227156,Purkinje_Aldoc_4
Abr,18.182661,0.31417614,7.081342295104868e-74,2.324867157914944e-71,0.9933370349805664,0.9948711027129167,Purkinje_Aldoc_4
Rps6ka5,17.833284,0.41819748,3.89827872575575e-71,1.1921790760616045e-68,0.9789006107717935,0.9507355918477527,Purkinje_Aldoc_4
Cdh9,17.345533,1.3373716,2.1319079650370853e-67,6.345979375927057e-65,0.43642420877290394,0.1851127007693346,Purkinje_Aldoc_4
Cntn5,17.1336,0.7432022,8.333393790436913e-66,2.4161430697597932e-63,0.8534147695724598,0.709070049939263,Purkinje_Aldoc_4
Sorcs2,17.13111,0.87160444,8.698062644018339e-66,2.4895416477911464e-63,0.6601887840088839,0.4292752058307464,Purkinje_Aldoc_4
Gm15584,17.090195,1.5102346,1.755869805291694e-65,4.961999164954059e-63,0.39977790116601886,0.1583209609933864,Purkinje_Aldoc_4
Tspan5,16.960485,0.31341374,1.6100634819424474e-64,4.493083404295642e-62,0.9938922820655192,0.9861654744229991,Purkinje_Aldoc_4
Plcb3,16.787174,0.6868723,3.029279537781873e-63,8.349217985306212e-61,0.7501388117712382,0.5437305979214468,Purkinje_Aldoc_4
Gm27199,16.677816,0.67273235,1.9003836311589001e-62,5.173910312880786e-60,0.7445863409217102,0.5511540018895937,Purkinje_Aldoc_4
Gm16263,16.522923,2.2328482,2.509357135219878e-61,6.669214052831402e-59,0.305941143808995,0.06660817924146309,Purkinje_Aldoc_4
Lhx5,16.339537,0.56504536,5.164442167665096e-60,1.35642554580145e-57,0.8550805108273182,0.7218248076663517,Purkinje_Aldoc_4
Mpped2,16.306591,0.70846516,8.86028356242371e-60,2.300067796873364e-57,0.6679622431982232,0.3993116479956809,Purkinje_Aldoc_4
Pigs,16.213224,0.6156121,4.066622096933327e-59,1.0435326242992704e-56,0.8234314269850084,0.6169523552436226,Purkinje_Aldoc_4
Lsamp,16.026424,0.551213,8.355330052861005e-58,2.119690266251386e-55,0.994447529150472,0.9775273316237009,Purkinje_Aldoc_4
Lrrc4c,15.7611,0.51055926,5.762159600831394e-56,1.4453956526804592e-53,0.9711271515824542,0.8981643946551492,Purkinje_Aldoc_4
Syndig1,15.630955,0.22408411,4.480413483929392e-55,1.0872307720513444e-52,0.9988895058300944,0.998312862734512,Purkinje_Aldoc_4
Arhgap42,15.563356,0.68124324,1.2914481428587422e-54,3.1001698698195077e-52,0.6651860077734592,0.4658523417465245,Purkinje_Aldoc_4
Chrdl1,15.265897,1.0545981,1.2904169532790032e-52,3.0324798402056576e-50,0.4602998334258745,0.24524227291132406,Purkinje_Aldoc_4
Il22,15.101874,0.64697945,1.5739442665980626e-51,3.660240182479349e-49,0.7601332593003887,0.6237009043055743,Purkinje_Aldoc_4
Grm7,15.01143,0.14979674,6.180146428759433e-51,1.4223893713613848e-48,0.9988895058300944,0.999865029018761,Purkinje_Aldoc_4
Cadm1,14.918043,1.0716845,2.51544318958007e-50,5.730333592589292e-48,0.4836202109938923,0.2916048049669321,Purkinje_Aldoc_4
Farp1,14.903598,0.5252781,3.122977815812042e-50,7.042472700808469e-48,0.824541921154914,0.694965582399784,Purkinje_Aldoc_4
Ptprm,14.872122,0.16335076,5.000312197631136e-50,1.1163196981211512e-47,0.9988895058300944,0.9989877176407073,Purkinje_Aldoc_4
Auts2,14.763294,0.109489486,2.5263167373661305e-49,5.475730209873677e-47,1.0,0.9997975435281414,Purkinje_Aldoc_4
Gng13,14.726089,0.45652655,4.3835215940708544e-49,9.320201865488746e-47,0.9333703498056635,0.8714401403698205,Purkinje_Aldoc_4
Fam107b,14.626068,0.2489746,1.9154213807849115e-48,3.959424289446588e-46,0.9994447529150472,0.9971656093939802,Purkinje_Aldoc_4
Cpeb4,14.622874,0.27113158,2.0074393426057977e-48,4.111567277401324e-46,0.9900055524708495,0.982116344985828,Purkinje_Aldoc_4
Sntg1,14.455872,0.46148926,2.3019758886768595e-47,4.671964701337354e-45,0.9511382565241533,0.863679308948576,Purkinje_Aldoc_4
Fstl4,14.399657,0.39210328,5.200099506746001e-47,1.0458758692622024e-44,0.9844530816213215,0.9700364421649346,Purkinje_Aldoc_4
Sez6l,14.366664,0.36118767,8.376997809443759e-47,1.6697899651413564e-44,0.9666851749028318,0.9358212984208395,Purkinje_Aldoc_4
Ppm1b,14.262688,0.31992137,3.737782352660813e-46,7.256173132448056e-44,0.9561354802887285,0.9429072749358888,Purkinje_Aldoc_4
Cntnap5a,14.168895,0.34200048,1.427284558214486e-45,2.7003498103507114e-43,0.9816768461965575,0.9594412201376704,Purkinje_Aldoc_4
Ablim2,14.15843,0.29401276,1.6565420317919278e-45,3.10775637476931e-43,0.9805663520266519,0.9632878931029829,Purkinje_Aldoc_4
Cdh18,14.128883,0.17616625,2.521112720325991e-45,4.690320123439812e-43,1.0,0.9999325145093805,Purkinje_Aldoc_4
B3galt5,14.115892,0.9118994,3.031535935991786e-45,5.593309071984845e-43,0.4031093836757357,0.19267107571872047,Purkinje_Aldoc_4
Mei4,14.000938,0.41255006,1.5382679613010344e-44,2.8149042816430814e-42,0.9344808439755691,0.8670535834795519,Purkinje_Aldoc_4
Epha6,13.922734,0.22513908,4.609265526152053e-44,8.3660042984833e-42,0.9933370349805664,0.9914968281819408,Purkinje_Aldoc_4
Nav3,13.900277,0.5314431,6.309649697281946e-44,1.1359913668695118e-41,0.9211549139367018,0.8163044945336753,Purkinje_Aldoc_4
Gnaq,13.786615,0.2094653,3.068207665306831e-43,5.479818890238e-41,0.991671293725708,0.9912943717100823,Purkinje_Aldoc_4
Galnt9,13.780044,0.4492381,3.3607016171969103e-43,5.954576476501669e-41,0.8756246529705719,0.7858685382642732,Purkinje_Aldoc_4
Rgs7,13.609049,0.38070634,3.538192629355747e-42,6.12326747677264e-40,0.9927817878956136,0.9670670805776758,Purkinje_Aldoc_4
Arhgap26,13.340028,0.14121768,1.3540921066270855e-40,2.2559780806305737e-38,0.9994447529150472,0.9995276015656633,Purkinje_Aldoc_4
Itga6,13.29117,0.53495574,2.6047111995003034e-40,4.2757483477091377e-38,0.7379233759022765,0.600283439060602,Purkinje_Aldoc_4
Rspo3,13.226238,0.6720207,6.190904626031284e-40,9.943305451521469e-38,0.5991116046640755,0.421649345390741,Purkinje_Aldoc_4
Anks1b,13.136831,0.09389767,2.0253274881833036e-39,3.1841856460346657e-37,1.0,1.0,Purkinje_Aldoc_4
Ank1,13.124012,0.18095857,2.3989108658160893e-39,3.745152802751342e-37,0.9922265408106608,0.9940612768254825,Purkinje_Aldoc_4
Cttnbp2,13.023739,0.15035284,8.967064791236028e-39,1.3806187687196161e-36,0.9994447529150472,0.9989202321500877,Purkinje_Aldoc_4
Gabbr2,13.015479,0.1779598,9.991412788951319e-39,1.52779651036533e-36,0.997223764575236,0.9982453772438926,Purkinje_Aldoc_4
Ankrd44,12.85834,0.46428284,7.721644678507288e-38,1.1726919554263618e-35,0.8023320377568017,0.6869348090160615,Purkinje_Aldoc_4
Tecr,12.855709,0.234409,7.989022775409147e-38,1.2051009017635758e-35,0.9855635757912271,0.980159265757862,Purkinje_Aldoc_4
Mpzl1,12.721236,0.2728628,4.506745624359179e-37,6.576019350576384e-35,0.9850083287062743,0.9669995950870562,Purkinje_Aldoc_4
Iltifb,12.590615,0.3240709,2.3781369769979455e-36,3.403327436633278e-34,0.9777901166018879,0.9506681063571332,Purkinje_Aldoc_4
Elmo1,12.510453,0.14227301,6.54500010111028e-36,9.306823392183886e-34,1.0,0.9983803482251316,Purkinje_Aldoc_4
Cpne8,12.460553,0.2815204,1.2251825402911167e-35,1.7311519121518468e-33,0.971682398667407,0.9538399244162505,Purkinje_Aldoc_4
Sfxn5,12.432895,0.29762116,1.7324624220216804e-35,2.417326473227126e-33,0.9677956690727374,0.9435146443514645,Purkinje_Aldoc_4
Cfap100,12.370727,0.79516655,3.764007020463911e-35,5.219345138624647e-33,0.46696279844530814,0.29734107166959106,Purkinje_Aldoc_4
Cabp7,12.339799,0.78343046,5.529381891625975e-35,7.527039678692066e-33,0.45030538589672403,0.2746659468214334,Purkinje_Aldoc_4
Tmem132cos,12.319854,0.5870141,7.082241022696425e-35,9.582486717072587e-33,0.5369239311493614,0.35713321635848294,Purkinje_Aldoc_4
